Pre_RSRP,Post_RSRP,Delta_RSRP
-84.7354,-83.5885,1.1469
-86.7843,-87.8166,-1.03229999999999
-86.57,-88.5602,-1.9902
-87.7824,-86.9256,0.856799999999992
-87.5332,-88.8154,-1.2822
-87.3151,-87.8281,-0.513000000000005
-88.7431,-86.5153,2.2278
-87.8558,-86.5958,1.26
-88.61,-89.6345,-1.0245
-86.4738,-87.9623,-1.4885
-90.2457,-88.2927,1.953
-86.9348,-86.472,0.462800000000001
-88.9808,-86.6189,2.3619
-85.3698,-89.1368,-3.76699999999999
-85.4506,-83.4982,1.95239999999999
-85.4848,-87.3523,-1.86749999999999
-87.6382,-86.3499,1.28829999999999
-89.8872,-89.74,0.147200000000012
-90.0859,-92.1645,-2.0786
-91.2528,-92.8735,-1.62070000000001
-99.9359,-99.5407,0.395200000000002
-90.8416,-92.0831,-1.2415
-94.0719,-90.2632,3.8087
-91.6827,-90.8559,0.826799999999991
-91.8791,-93.217,-1.3379
-92.1342,-93.8375,-1.70329999999999
-97.1131,-94.358,2.75509999999999
-95.7033,-95.4683,0.234999999999999
-94.8762,-93.5666,1.3096
-93.7916,-93.0872,0.704400000000006
-89.7382,-88.2721,1.46610000000001
-86.7674,-89.3804,-2.61299999999999
-86.9939,-87.1714,-0.177500000000009
-87.224,-86.3671,0.85690000000001
-88.8617,-88.0686,0.793099999999995
-91.5456,-91.3404,0.20519999999999
-92.7121,-89.2045,3.50760000000001
-99.0033,-97.1161,1.88719999999999
-92.8332,-93.8382,-1.00499999999999
-92.5814,-93.6189,-1.03749999999999
-91.858,-93.7612,-1.90319999999999
-94.7845,-90.981,3.80349999999999
-90.7899,-91.9009,-1.11099999999999
-90.5444,-88.1177,2.42669999999999
-87.9854,-89.1895,-1.20409999999999
-91.4815,-90.6539,0.827600000000003
-87.9263,-88.6165,-0.690200000000004
-89.3043,-89.42,-0.115700000000003
-88.2446,-86.1812,2.0634
-88.8897,-87.6684,1.22129999999999
-91.6169,-91.8094,-0.192499999999995
-89.7571,-90.7718,-1.0147
-93.6183,-92.0636,1.55470000000001
-90.9947,-89.9643,1.0304
-87.8843,-88.6398,-0.755499999999997
-92.9516,-88.5994,4.35219999999999
-90.1777,-93.2096,-3.03189999999999
-90.7787,-90.9542,-0.175499999999999
-93.4777,-90.9537,2.524
-87.8271,-87.556,0.271100000000004
-88.9941,-88.1571,0.837000000000003
-88.9097,-87.4439,1.4658
-88.6596,-89.2563,-0.596699999999998
-89.0835,-92.4171,-3.3336
-90.5676,-89.6667,0.900899999999992
-93.3542,-92.7943,0.559899999999999
-93.4731,-90.8472,2.6259
-91.7328,-89.2868,2.44599999999999
-90.182,-86.3245,3.8575
-87.938,-86.1149,1.82309999999999
-89.2313,-88.8662,0.365099999999998
-88.9593,-88.5029,0.456400000000002
-86.6154,-87.8353,-1.2199
-85.6671,-87.0144,-1.34729999999999
-87.7594,-85.1957,2.56369999999999
-85.6776,-87.1934,-1.51579999999999
-98.3324,-96.881,1.4514
-95.8651,-96.0218,-0.1567
-99.2187,-100.606,-1.38729999999999
-92.4984,-92.4411,0.0572999999999979
-91.5234,-89.6941,1.82929999999998
-87.8704,-86.8114,1.05899999999999
-90.0381,-88.5156,1.52249999999999
-90.0091,-90.9134,-0.904299999999992
-90.8298,-87.4209,3.4089
-90.4422,-89.6999,0.7423
-87.1101,-87.1058,0.00430000000000063
-87.0853,-89.4273,-2.34199999999999
-87.1148,-84.5965,2.51829999999999
-86.399,-86.1363,0.262699999999995
-86.3789,-87.3214,-0.942499999999995
-88.9538,-88.0855,0.868300000000005
-87.7426,-86.4514,1.29119999999998
-86.9269,-88.5783,-1.65139999999999
-88.5732,-87.2761,1.2971
-85.9634,-85.5925,0.370899999999991
-87.2297,-84.7491,2.48059999999999
-86.5803,-88.8298,-2.24950000000001
-86.6347,-88.2124,-1.5777
-88.5358,-87.3777,1.15809999999999
-85.7032,-86.28,-0.576800000000005
-88.5401,-88.1815,0.358599999999995
-88.243,-87.1417,1.10129999999999
-91.5736,-84.9555,6.61809999999999
-89.3747,-87.9744,1.4003
-87.2744,-86.0782,1.1962
-88.5412,-86.5822,1.959
-87.4829,-87.5264,-0.0434999999999945
-87.0014,-89.0391,-2.0377
-84.8143,-89.3841,-4.5698
-96.1759,-100.871,-4.69509999999999
-84.6887,-89.2153,-4.5266
-87.4392,-92.1689,-4.72969999999999
-86.3924,-91.0073,-4.6149
-93.5598,-97.6592,-4.0994
-84.7761,-89.099,-4.3229
-83.6491,-88.0547,-4.40559999999999
-84.8953,-88.9738,-4.07849999999999
-88.0505,-93.2414,-5.19089999999999
-84.6278,-88.7893,-4.1615
-86.6916,-92.5451,-5.85350000000001
-86.7104,-91.7585,-5.04809999999999
-94.8203,-99.7297,-4.90939999999999
-88.0109,-93.1012,-5.09029999999999
-87.097,-91.3624,-4.2654
-85.1273,-89.9776,-4.85029999999999
-88.9881,-93.3356,-4.34749999999999
-84.5782,-90.3554,-5.7772
-88.8583,-92.8569,-3.99859999999999
-88.6937,-92.6671,-3.97339999999999
-84.8527,-91.0887,-6.236
-92.9935,-93.002,-0.00849999999999795
-87.1101,-87.1058,0.00430000000000063
-91.5736,-84.9555,6.61809999999999
-87.4829,-87.5264,-0.0434999999999945
-90.8974,-90.9257,-0.0283000000000015
-88.1206,-88.1242,-0.00360000000000582
-84.9674,-84.9717,-0.00430000000000063
-87.5616,-87.6147,-0.0531000000000005
-91.0756,-91.1312,-0.0556000000000125
-97.4388,-97.4936,-0.0548000000000001
-87.2816,-81.6492,5.6324
-88.6813,-88.6688,0.0124999999999886
-87.9798,-87.9594,0.020399999999995
-89.9675,-89.9756,-0.00809999999999888
-88.7816,-88.8253,-0.0437000000000011
-87.2364,-87.2914,-0.0549999999999926
-90.1866,-84.3229,5.86369999999999
-87.4709,-87.4762,-0.00530000000000541
-89.8908,-89.9039,-0.0130999999999943
-89.9437,-89.9991,-0.0553999999999916
-92.3552,-86.7396,5.6156
-92.1283,-86.1605,5.96779999999999
-88.2143,-88.205,0.00929999999999609
-90.6781,-84.1322,6.5459
-92.6348,-87.0428,5.59199999999999
-98.1939,-98.1694,0.0245000000000032
-89.6392,-83.9956,5.6436
-89.8479,-83.489,6.35889999999999
-90.7235,-85.0463,5.67719999999999
-90.0695,-90.042,0.0275000000000034
-88.8139,-83.28,5.5339
-90.0474,-90.0763,-0.0289000000000072
-90.5165,-90.5249,-0.00840000000000884
-99.9359,-99.5407,0.395200000000002
-97.1131,-94.358,2.75509999999999
-95.7033,-95.4683,0.234999999999999
-99.0033,-97.1161,1.88719999999999
-98.3324,-96.881,1.4514
-95.8651,-96.0218,-0.1567
-99.2187,-100.606,-1.38729999999999
-92.1757,-95.9472,-3.77149999999998
-96.2329,-98.2164,-1.98349999999999
-96.1759,-100.871,-4.69509999999999
-93.1815,-94.8578,-1.67629999999999
-94.2142,-94.6263,-0.412099999999995
-95.9385,-97.4751,-1.53659999999999
-99.2586,-98.9,0.358599999999995
-98.9806,-96.8238,2.15679999999999
-94.0562,-95.259,-1.20279999999999
-93.9447,-95.3652,-1.4205
-97.8496,-96.0163,1.83329999999999
-95.3811,-94.6128,0.76830000000001
-97.65,-94.7075,2.9425
-98.2701,-96.7741,1.49599999999999
-98.2035,-98.9645,-0.760999999999995
-97.8515,-99.4404,-1.58889999999999
-96.2338,-99.0799,-2.84609999999999
-95.8667,-96.8596,-0.992900000000005
-97.4388,-97.4936,-0.0548000000000001
-96.9125,-95.8868,1.0257
-96.1222,-95.1058,1.0164
-92.856,-94.812,-1.956
-93.7325,-95.0499,-1.31739999999999
-95.8425,-94.4327,1.4098
-93.5598,-97.6592,-4.0994
-99.5746,-98.5242,1.05040000000001
-98.239,-99.7802,-1.54119999999998
-99.1756,-97.2952,1.8804
-99.2048,-99.7108,-0.506
-93.4774,-94.8484,-1.37099999999999
-97.611,-101.265,-3.65399999999999
-97.3485,-100.261,-2.91249999999999
-95.8659,-96.1208,-0.254900000000006
-98.0503,-96.8628,1.1875
-95.5917,-95.2765,0.315200000000004
-96.5521,-96.3855,0.166600000000002
-94.9515,-95.6372,-0.685700000000011
-98.9404,-101.912,-2.9716
-96.056,-98.3499,-2.2939
-99.5873,-100.954,-1.36669999999999
-99.3134,-99.3728,-0.0593999999999965
-96.5808,-99.9753,-3.3945
-98.1939,-98.1694,0.0245000000000032
-98.1116,-95.2769,2.83469999999999
-97.5853,-96.1993,1.38600000000001
-100.943,-99.9355,1.00749999999999
-97.9085,-99.2688,-1.36029999999999
-100.245,-98.8468,1.3982
-97.1087,-95.7396,1.3691
-96.1095,-97.045,-0.935500000000004
-95.9835,-95.7087,0.274800000000013
-99.1927,-98.8624,0.330300000000008
-97.7906,-98.8185,-1.0279
-96.9104,-100.793,-3.88260000000001
-96.824,-98.3259,-1.5019
-101.188,-96.4551,4.7329
-99.8876,-100.07,-0.182399999999987
-93.8365,-95.8263,-1.9898
