Epoch,Cloud,Macro,Small,UAV
1109,0.582250703,0.479973658,0.305703804,0.786292887
1110,0.582417085,0.479992041,0.305992745,0.786653207
1111,0.582370506,0.480026903,0.305893269,0.786716026
1112,0.582517061,0.480032321,0.306792138,0.786816552
1113,0.582695753,0.479993022,0.307344648,0.78695827
1114,0.582710418,0.480006265,0.307355364,0.786876885
1115,0.582747543,0.480011325,0.307575544,0.787044806
1116,0.582808541,0.480093981,0.307669069,0.787301258
1117,0.582920187,0.480093204,0.307707579,0.787526912
1118,0.583072239,0.480168281,0.307894381,0.787683111
1119,0.583195813,0.480127547,0.308214476,0.787780226
1120,0.583242358,0.480191411,0.308393435,0.78787975
1121,0.583297265,0.480199446,0.308370914,0.788219775
1122,0.583369365,0.480195454,0.308401103,0.788806249
1123,0.583439097,0.480248884,0.308406694,0.788855682
1124,0.58354982,0.480276144,0.30875263,0.789361172
1125,0.583644678,0.480291383,0.308757151,0.789461322
1126,0.583698201,0.480355222,0.309070012,0.78930056
1127,0.583757015,0.480358178,0.308890908,0.789628435
1128,0.583870081,0.480404373,0.309042321,0.790026898
1129,0.583954282,0.480400631,0.309196567,0.790087599
1130,0.583958602,0.480508925,0.308969669,0.789978535
1131,0.5841,0.480501848,0.309136029,0.790182832
1132,0.58419088,0.48063445,0.309636655,0.790416521
1133,0.584356295,0.480611651,0.309915688,0.790631875
1134,0.584428158,0.480654857,0.310181794,0.790829029
1135,0.58457499,0.480646198,0.31100465,0.790953959
1136,0.584597023,0.480649992,0.31111606,0.790939813
1137,0.584616027,0.48060812,0.311074952,0.791256857
1138,0.584688242,0.480754802,0.311235918,0.791430241
1139,0.584837326,0.480761791,0.311626615,0.791622285
1140,0.584796406,0.480876748,0.311273484,0.791594944
1141,0.58482698,0.480827992,0.311364169,0.791219249
1142,0.584917832,0.480843445,0.312188001,0.791192557
1143,0.584965213,0.480862064,0.312279933,0.791428578
1144,0.58499659,0.48096106,0.312306066,0.791842645
1145,0.585144186,0.48097879,0.312808113,0.791916863
1146,0.585169793,0.481051301,0.312830535,0.791950285
1147,0.585280083,0.48102885,0.312982357,0.791940026
1148,0.585422371,0.481030333,0.313379986,0.792070193
1149,0.585619668,0.481029114,0.313816839,0.792486203
1150,0.585655667,0.481040956,0.314155772,0.792564151
1151,0.585802933,0.481047031,0.314354338,0.792718885
1152,0.585887163,0.48116359,0.314558688,0.792944379
1153,0.58599307,0.481172265,0.314737166,0.793001763
1154,0.586064611,0.481275053,0.314747569,0.793280492
1155,0.586157808,0.481333628,0.315021309,0.793342431
1156,0.586253034,0.481450827,0.315244687,0.793737543
1157,0.586317829,0.481435251,0.31547864,0.7938343
1158,0.586357497,0.481524777,0.315518622,0.794027839
1159,0.586400687,0.481557202,0.315434543,0.794328458
1160,0.586401859,0.481704049,0.314815407,0.794312941
1161,0.586488202,0.481661761,0.314719091,0.794399635
1162,0.586562204,0.482022906,0.314793359,0.79470516
1163,0.586587727,0.481960427,0.314925858,0.794437807
1164,0.586671707,0.482053009,0.315189349,0.794341965
1165,0.586708869,0.481982721,0.315123314,0.794226772
1166,0.586788298,0.482086966,0.315405525,0.794172795
1167,0.586731384,0.482099188,0.315013705,0.795170806
1168,0.586866569,0.482183704,0.315910808,0.79528974
1169,0.587010005,0.482103884,0.315917665,0.795683389
1170,0.587110522,0.482208757,0.316016703,0.79577528
1171,0.587215386,0.482139698,0.316735309,0.796029545
1172,0.587342317,0.482165727,0.316984052,0.796000203
1173,0.587514766,0.48212557,0.31719355,0.796480382
1174,0.587558734,0.482340807,0.317148372,0.796883203
1175,0.587710944,0.482322141,0.318029944,0.79678325
1176,0.587779759,0.482478195,0.318160701,0.7970078
1177,0.587864494,0.482484786,0.31839718,0.797028628
1178,0.587982188,0.482477522,0.318560691,0.797675904
1179,0.588156509,0.48241412,0.318545903,0.797830234
1180,0.588268444,0.482542185,0.318723948,0.798034354
1181,0.588371037,0.482519245,0.318728062,0.798059837
1182,0.588518924,0.482614097,0.31889967,0.798628132
1183,0.588572451,0.482589312,0.318611622,0.79890497
1184,0.5885391,0.482757392,0.31868725,0.798585344
1185,0.588604287,0.482709194,0.318754082,0.798335814
1186,0.588584455,0.482797739,0.318692055,0.79837919
1187,0.588659579,0.482806882,0.319115405,0.798368898
1188,0.588793621,0.482793519,0.3195812,0.798771727
1189,0.588808023,0.482830735,0.319497411,0.799026466
1190,0.588900752,0.482866457,0.319729853,0.79921312
1191,0.588920196,0.482879398,0.319661494,0.799280713
1192,0.589019583,0.48282606,0.319292306,0.799777918
1193,0.589048981,0.482858597,0.318630204,0.80002147
1194,0.589102586,0.482798882,0.319164018,0.799761811
1195,0.589177538,0.48280959,0.319449595,0.800113374
1196,0.58929463,0.482768308,0.31966442,0.800405898
1197,0.589270805,0.482800486,0.319817985,0.800514309
1198,0.589421214,0.482745763,0.320548595,0.80073319
1199,0.589558878,0.482751855,0.320504044,0.801368972
1200,0.58962187,0.482766139,0.321065872,0.801250282
1201,0.589768444,0.482821905,0.321245289,0.801903671
1202,0.589829861,0.482768955,0.321490158,0.801790995
1203,0.589858151,0.482871562,0.321459399,0.802067366
1204,0.589934813,0.482845371,0.321527213,0.802346923
1205,0.58995668,0.482868755,0.321756664,0.802272582
1206,0.590090325,0.482830583,0.322347172,0.802593945
1207,0.590177477,0.482920057,0.32251844,0.802548853
1208,0.59021885,0.482947795,0.322644495,0.802781267
1209,0.590307753,0.483103949,0.322387384,0.803198131
1210,0.590403524,0.483076921,0.322181088,0.803656735
1211,0.590511562,0.483165215,0.322734787,0.803818978
1212,0.590634254,0.483132306,0.323331931,0.803668912
1213,0.59063127,0.483238061,0.323499027,0.803481622
1214,0.590754698,0.483118086,0.323716413,0.803752262
1215,0.590749532,0.48318387,0.323793484,0.803705403
1216,0.590808803,0.483144838,0.323784279,0.803945545
1217,0.590816478,0.483268856,0.323458394,0.805257782
1218,0.590864922,0.483269466,0.323794036,0.805239881
1219,0.590943295,0.483383383,0.324465235,0.804998804
1220,0.591012353,0.483372614,0.324805016,0.804940014
1221,0.591153334,0.483458649,0.325146698,0.804851519
1222,0.591266338,0.483439765,0.325335958,0.804966703
1223,0.591318774,0.483549133,0.325072977,0.805140109
1224,0.591476508,0.483501927,0.32521005,0.805582943
1225,0.591470688,0.48357652,0.325212675,0.805829543
1226,0.591534154,0.483561625,0.324912733,0.806061145
1227,0.591600357,0.483636315,0.325124949,0.80620051
1228,0.591598123,0.48363387,0.324914029,0.806224932
1229,0.591678935,0.4835918,0.325028637,0.806747045
1230,0.591780724,0.48359881,0.325464957,0.806917673
1231,0.591820133,0.483660248,0.325626148,0.806890773
1232,0.591919153,0.483668635,0.326134075,0.807011618
1233,0.591962345,0.483762896,0.326266799,0.80684057
1234,0.592038977,0.48373832,0.326600482,0.807015074
1235,0.59207242,0.483755591,0.326904158,0.80696112
1236,0.592213808,0.483706556,0.327228811,0.807059275
1237,0.592181632,0.483633048,0.32697869,0.807383185
1238,0.592155042,0.483650602,0.32701692,0.807482742
1239,0.592170379,0.483671993,0.326651093,0.807770977
1240,0.592225363,0.483704359,0.326838421,0.80805376
1241,0.592260635,0.483645957,0.326895554,0.808328203
1242,0.592267312,0.483672693,0.326969081,0.808251665
1243,0.592335672,0.483739546,0.32711232,0.808257066
1244,0.592407031,0.483671349,0.327123705,0.808853094
1245,0.592526681,0.483695668,0.326975822,0.809177784
1246,0.592542116,0.483696525,0.327108848,0.809171553
1247,0.592560407,0.483831588,0.327187808,0.809213693
1248,0.592596785,0.483835766,0.327146234,0.809401594
1249,0.592675956,0.483983359,0.327396885,0.809591947
1250,0.592886106,0.484008463,0.327443622,0.809802215
1251,0.5929737,0.484050233,0.327182064,0.809871597
1252,0.593111468,0.484091332,0.327279803,0.810196659
1253,0.593130933,0.48410938,0.327021817,0.810406869
1254,0.593221893,0.484151267,0.327184985,0.810945376
1255,0.593218845,0.48425219,0.327393034,0.811012804
1256,0.593273218,0.484232324,0.327361379,0.811135232
1257,0.593373569,0.484236058,0.327851746,0.811383518
1258,0.593488872,0.484270361,0.32784297,0.811655061
1259,0.593538003,0.484258494,0.327860968,0.811808632
1260,0.593626234,0.48426389,0.327993129,0.811843551
1261,0.593718755,0.484355849,0.328168585,0.811866222
1262,0.593663367,0.484383684,0.327718102,0.811612739
1263,0.593856733,0.484536657,0.327845802,0.812094254
1264,0.593882756,0.484503649,0.327740182,0.812602539
1265,0.593989601,0.484624428,0.327617548,0.81267855
1266,0.593977773,0.484657068,0.327362259,0.812819144
1267,0.593998206,0.484687049,0.327366207,0.812630949
1268,0.594096939,0.484677701,0.32782658,0.812639581
1269,0.59417272,0.484713799,0.327745364,0.812827748
1270,0.594229814,0.484691806,0.327703174,0.812843956
1271,0.594231186,0.484820073,0.327767488,0.813133425
1272,0.594321019,0.484839579,0.327777695,0.812222624
1273,0.594403306,0.484979572,0.328191886,0.812193387
1274,0.594496517,0.48496555,0.328178058,0.812401678
1275,0.594518861,0.484991918,0.328442826,0.812205242
1276,0.594538399,0.48497559,0.328188293,0.812385174
1277,0.594680116,0.485103476,0.328649125,0.812601272
1278,0.594791238,0.485080512,0.32890506,0.812496484
1279,0.594863812,0.485214814,0.328973083,0.812634705
1280,0.595020178,0.485188901,0.329384595,0.812971387
1281,0.595068678,0.485354438,0.329186531,0.813161909
1282,0.595228956,0.485299978,0.329598234,0.813549425
1283,0.595283903,0.485483793,0.32966283,0.813620076
1284,0.595386573,0.485441623,0.329621497,0.812678014
1285,0.595443189,0.485640698,0.329772002,0.812579068
1286,0.59552979,0.48557358,0.329811569,0.812035602
1287,0.59566035,0.485576612,0.330144731,0.812102695
1288,0.595694626,0.485528213,0.329951789,0.811003723
1289,0.595744135,0.485539449,0.330271519,0.811068579
1290,0.595840334,0.485417984,0.330518723,0.811095248
1291,0.595915064,0.485566632,0.330875072,0.81131404
1292,0.595916886,0.485551438,0.330794835,0.811199141
1293,0.595968319,0.485695229,0.3313197,0.810869184
1294,0.596033368,0.485690975,0.331469074,0.810723321
1295,0.596075307,0.485773281,0.331610889,0.8110346
1296,0.596238067,0.485705764,0.332268517,0.811292658
1297,0.596261709,0.485791879,0.332133832,0.811286099
1298,0.596335484,0.48579709,0.3323054,0.811258288
1299,0.59649532,0.485890307,0.332235289,0.811720913
1300,0.596607409,0.485858416,0.332240171,0.811848819
1301,0.59672313,0.48595163,0.332567737,0.812309276
1302,0.596744872,0.485889913,0.332741776,0.812405179
1303,0.59678322,0.485962935,0.332768298,0.812652191
1304,0.596847095,0.485915191,0.332762233,0.812669592
1305,0.596936285,0.48598843,0.332875782,0.812640308
1306,0.596999679,0.485953934,0.333071225,0.812330095
1307,0.597059869,0.486038523,0.333203962,0.812709834
1308,0.597188991,0.486044,0.33363789,0.812730301
1309,0.597202167,0.486135356,0.333430046,0.812930476
1310,0.59730203,0.486101166,0.333583013,0.81291861
1311,0.597341754,0.48615523,0.33352451,0.813177319
1312,0.597478871,0.486148107,0.333582664,0.81336203
1313,0.597499402,0.486289344,0.333475996,0.813511807
1314,0.597601462,0.486283359,0.333753071,0.813685262
1315,0.597608367,0.486286343,0.333659547,0.813515674
1316,0.597645833,0.486279489,0.333646389,0.81380374
1317,0.597649192,0.48634507,0.3333851,0.814036712
1318,0.59774525,0.486331135,0.333812245,0.814196772
1319,0.597834515,0.486489386,0.333959446,0.814421119
1320,0.597878621,0.486486614,0.33398971,0.814430547
1321,0.597944731,0.486574135,0.334126323,0.814562213
1322,0.597977888,0.48658584,0.33425777,0.814532958
1323,0.598075801,0.486696435,0.334634034,0.815110606
1324,0.598093491,0.486731578,0.334963688,0.815161987
1325,0.598170464,0.486805582,0.33498109,0.815392445
1326,0.598281398,0.486738346,0.334981847,0.815580957
1327,0.598314977,0.48682059,0.335335991,0.815354547
1328,0.598386811,0.486840706,0.335491656,0.815545419
1329,0.598508022,0.4869825,0.335667897,0.816039865
1330,0.598551178,0.486975154,0.335722192,0.815975691
1331,0.598665517,0.487044186,0.335891776,0.816151611
1332,0.598704022,0.487017079,0.335676249,0.816379333
1333,0.598813912,0.487187735,0.336329196,0.816753485
1334,0.59891884,0.487197152,0.336391872,0.817351485
1335,0.598944099,0.487317011,0.336373084,0.817455153
1336,0.599004033,0.487290423,0.336568028,0.817641944
1337,0.599126337,0.487417982,0.337043542,0.818064542
1338,0.599227465,0.487384664,0.337041405,0.818117095
1339,0.599338111,0.487545982,0.337299098,0.817609767
1340,0.599435212,0.487465435,0.337663685,0.817681949
1341,0.599489119,0.48754473,0.337963866,0.817630037
1342,0.599513241,0.487506367,0.337855363,0.817817981
1343,0.5995448,0.487640583,0.338020349,0.81794375
1344,0.599651687,0.487559436,0.338318859,0.818124471
1345,0.599707783,0.487751257,0.338956564,0.818122858
1346,0.599812669,0.487650928,0.339077805,0.818264279
1347,0.599861945,0.487753084,0.339050853,0.818038929
1348,0.599943714,0.487674253,0.339710931,0.818317013
1349,0.599947886,0.487944425,0.339910081,0.818400292
1350,0.600072637,0.487830203,0.339819421,0.817617872
1351,0.600226606,0.488052975,0.339708524,0.818004028
1352,0.600326703,0.488047192,0.339919837,0.818525895
1353,0.600260383,0.488285292,0.339771122,0.818420798
1354,0.600363432,0.488267087,0.339774767,0.818800898
1355,0.600425299,0.488389547,0.339874783,0.818953056
1356,0.600548482,0.488310616,0.339970847,0.819323983
1357,0.600614602,0.488467112,0.340119474,0.819393994
1358,0.600734836,0.488364384,0.340438466,0.819663936
1359,0.600715443,0.488515789,0.340052216,0.819665366
1360,0.60075876,0.488487493,0.339583389,0.819799608
1361,0.600821959,0.488649814,0.339772972,0.819627768
1362,0.60093492,0.488606578,0.340035994,0.820021933
1363,0.601008065,0.488762327,0.340384433,0.819932263
1364,0.601042073,0.488715669,0.340732114,0.819767604
1365,0.601049876,0.488831611,0.341185905,0.819729285
1366,0.601130275,0.488766841,0.341408366,0.819761498
1367,0.601121387,0.488883366,0.341522186,0.819243058
1368,0.601130052,0.488810848,0.341398239,0.819384797
1369,0.601223354,0.488994341,0.341737208,0.819590188
1370,0.601351427,0.488950254,0.341390746,0.820070483
1371,0.601477531,0.489075361,0.34192636,0.820297996
1372,0.601491463,0.489075486,0.34174896,0.819565334
1373,0.601525241,0.489169648,0.341807702,0.819772642
1374,0.60163821,0.489087133,0.342149679,0.818948213
1375,0.601713801,0.489175799,0.341966785,0.819193057
1376,0.601756863,0.48906002,0.342418535,0.819061228
1377,0.601701264,0.489221666,0.341995853,0.819484885
1378,0.601753258,0.489144113,0.342345428,0.819447198
1379,0.601808177,0.489265492,0.342629843,0.819887312
1380,0.601924561,0.489209661,0.34308401,0.820203637
1381,0.602023125,0.489352732,0.343466901,0.820800725
1382,0.602154992,0.489213727,0.344083376,0.821024942
1383,0.602277895,0.4893845,0.344636248,0.820858749
1384,0.602346782,0.489273202,0.344938089,0.820944461
1385,0.602385756,0.489448973,0.34499954,0.820953142
1386,0.602456332,0.489398123,0.345056489,0.821000181
1387,0.602467556,0.489506981,0.345068108,0.821041907
1388,0.602615722,0.489291053,0.344987741,0.820510212
1389,0.602599418,0.489380881,0.345150789,0.820160453
1390,0.602564871,0.489302563,0.344894743,0.820998943
1391,0.602546386,0.489434776,0.344659673,0.821773254
1392,0.602658638,0.489391033,0.345082882,0.821715324
1393,0.602668135,0.489485025,0.344274718,0.822216753
1394,0.602765892,0.48942974,0.344755039,0.82251048
1395,0.602824895,0.48954604,0.344964656,0.823008928
1396,0.602842391,0.489418545,0.344981563,0.82323374
1397,0.602892493,0.489464006,0.345135451,0.823611865
1398,0.602912327,0.489449072,0.344877906,0.823476893
1399,0.603016739,0.489562903,0.345236462,0.823945646
1400,0.603067201,0.489597167,0.345222575,0.823969661
1401,0.603118184,0.489685748,0.345420323,0.824289153
1402,0.603151588,0.489708237,0.345515944,0.82429844
1403,0.603230891,0.489826607,0.346167138,0.82428528
1404,0.603334224,0.489846974,0.346381645,0.824203549
1405,0.603344452,0.489854978,0.346020136,0.824214883
1406,0.603424313,0.48986254,0.346573392,0.825413093
1407,0.603440941,0.489968344,0.346608869,0.825294746
1408,0.603485833,0.489967434,0.346710895,0.82527943
1409,0.603523085,0.490132925,0.346866803,0.82541379
1410,0.603556169,0.490075895,0.346898321,0.825478692
1411,0.603653356,0.490162258,0.347136572,0.825590525
1412,0.60372714,0.490068979,0.347484256,0.825019441
1413,0.603748667,0.490179597,0.347490406,0.824803532
1414,0.603871979,0.490154446,0.34780483,0.825022561
1415,0.603986767,0.490361339,0.348075016,0.824966797
1416,0.604010068,0.490332229,0.348517746,0.825401129
1417,0.604081683,0.49046467,0.349155212,0.825403299
1418,0.604152029,0.490408195,0.349507593,0.825525084
1419,0.604178513,0.490505181,0.349525586,0.825546012
1420,0.6042814,0.49045635,0.349965554,0.825863708
1421,0.604313811,0.4905063,0.350238064,0.82602739
1422,0.604378065,0.490407925,0.350253002,0.826467265
1423,0.604460872,0.490567022,0.350377329,0.826534982
1424,0.604507696,0.490496176,0.350572704,0.82659159
1425,0.604551376,0.49061431,0.350942633,0.82678446
1426,0.604637697,0.490552219,0.350942449,0.827093131
1427,0.604665363,0.490714955,0.350978276,0.827044277
1428,0.604743145,0.490650472,0.351036273,0.827288658
1429,0.604855971,0.490801758,0.351467418,0.827702901
1430,0.604947001,0.490781832,0.351512932,0.828039829
1431,0.604990562,0.49096839,0.351894819,0.828014333
1432,0.605104206,0.490895911,0.35199577,0.827997812
1433,0.605195827,0.491017889,0.352529367,0.82843116
1434,0.605253953,0.490961411,0.352695533,0.828184449
1435,0.60528895,0.491109237,0.352703638,0.828632609
1436,0.605372347,0.491004876,0.352955624,0.82868179
1437,0.605463947,0.491085364,0.353595075,0.828488882
1438,0.605606263,0.49103206,0.353758947,0.828491849
1439,0.605635902,0.491067242,0.354152871,0.828514317
1440,0.605702469,0.491046517,0.354037708,0.829000782
1441,0.605791259,0.491353583,0.354129632,0.829111977
1442,0.605872649,0.491281769,0.354273981,0.829174692
1443,0.605972853,0.491406445,0.354676576,0.829318347
1444,0.606014454,0.491318176,0.35456803,0.82930132
1445,0.606018258,0.491497652,0.354709161,0.829201229
1446,0.606096721,0.49132225,0.354848678,0.829357117
1447,0.60610586,0.491456224,0.355062794,0.829459807
1448,0.606149406,0.491245846,0.3553841,0.829492103
1449,0.606148819,0.491417651,0.355560833,0.829230706
1450,0.606227651,0.491409161,0.355789017,0.829387831
1451,0.606282996,0.491505626,0.356318024,0.829305023
1452,0.606393151,0.49142204,0.356810116,0.830431639
1453,0.606408732,0.4914806,0.356778581,0.830592007
1454,0.606499331,0.491395743,0.356945294,0.830637181
1455,0.6065005,0.491578081,0.356763066,0.830799079
1456,0.606569757,0.491545936,0.356986435,0.830853313
1457,0.606629267,0.491643259,0.357199862,0.831109468
1458,0.606729769,0.491540439,0.357552142,0.831006304
1459,0.606759726,0.491669793,0.35735807,0.831387571
1460,0.606812238,0.491609458,0.357672914,0.831201848
1461,0.606809646,0.491681658,0.357612822,0.831127037
1462,0.606929924,0.491626847,0.358166977,0.83112274
1463,0.607035113,0.491757395,0.358736123,0.831441378
1464,0.607061549,0.491737198,0.358906596,0.830531205
1465,0.607089333,0.491872596,0.35896396,0.830546642
1466,0.607176871,0.491771219,0.358866974,0.830947759
1467,0.607206123,0.491850605,0.359237492,0.831041161
1468,0.607266409,0.491751136,0.359107176,0.83119178
1469,0.607246557,0.491808747,0.359679397,0.831130025
1470,0.607294634,0.491748245,0.359858111,0.831468756
1471,0.607358658,0.491985537,0.359977446,0.831641235
1472,0.607429791,0.491849471,0.359834807,0.83196915
1473,0.607469592,0.491897312,0.359934287,0.832339095
1474,0.607574959,0.491800223,0.360319483,0.832358956
1475,0.607619336,0.491878154,0.360537435,0.83260115
1476,0.607649923,0.491838556,0.361079124,0.832388277
1477,0.607704424,0.491951173,0.361161967,0.832486262
1478,0.607750916,0.491896683,0.361568678,0.832642174
1479,0.607741213,0.491950952,0.360790781,0.832731905
1480,0.607729782,0.491914773,0.360839888,0.832544378
1481,0.607765336,0.491952404,0.36099621,0.832636282
1482,0.607887953,0.491884755,0.361307538,0.832828498
1483,0.607952265,0.492013104,0.361600306,0.832750525
1484,0.607943009,0.491957356,0.36122486,0.832979298
1485,0.608004163,0.492058992,0.361699993,0.833010959
1486,0.608106349,0.491972383,0.362077597,0.833226129
1487,0.608188133,0.492095606,0.362572846,0.833515256
1488,0.608223758,0.492112129,0.362951489,0.833304433
1489,0.608309512,0.492166491,0.363029509,0.833627984
1490,0.608379042,0.492144183,0.362779258,0.833619011
1491,0.60837945,0.492221052,0.362825196,0.833598824
1492,0.608442679,0.492178856,0.362912939,0.833602574
1493,0.608507698,0.492252572,0.363190454,0.833607199
1494,0.608622891,0.492311636,0.363504967,0.834046964
1495,0.608676217,0.492383358,0.363788803,0.834236957
1496,0.608813732,0.492384207,0.363915211,0.834174712
1497,0.608920183,0.492481727,0.364506303,0.834257441
1498,0.609043757,0.492514718,0.365114511,0.834467717
1499,0.609014491,0.492576222,0.365119352,0.833857155
1500,0.609065852,0.492556999,0.365504798,0.834218556
1501,0.609132271,0.492599137,0.365789752,0.834370222
1502,0.609247014,0.492571577,0.366351493,0.834604011
1503,0.609311203,0.492639389,0.367004078,0.834616215
1504,0.609324082,0.492631731,0.366882039,0.834573574
1505,0.609406906,0.492669246,0.366936426,0.834498905
1506,0.609434457,0.492714963,0.367138633,0.834881052
1507,0.60953024,0.492772958,0.36716268,0.834865172
1508,0.609599515,0.492788313,0.367208218,0.83488861
1509,0.609604504,0.492857417,0.36694585,0.83501916
1510,0.609711923,0.492837589,0.367216415,0.835438826
1511,0.609654921,0.492821155,0.367188377,0.834968619
1512,0.609724225,0.492884501,0.367718793,0.834966649
1513,0.609771683,0.49290528,0.367884025,0.835084037
1514,0.609878036,0.492908293,0.368652185,0.835358261
1515,0.609927252,0.492930031,0.368208247,0.835854702
1516,0.609975167,0.49297479,0.368181422,0.835827211
1517,0.61005987,0.492853052,0.36806882,0.836215147
1518,0.610110776,0.492903886,0.368286219,0.836501725
1519,0.610109034,0.492918605,0.36867647,0.837256603
1520,0.610123323,0.492975189,0.368683685,0.837362239
1521,0.610116841,0.492926827,0.368806117,0.837161308
1522,0.610142181,0.492943755,0.369001284,0.837355157
1523,0.610119125,0.492899641,0.368601664,0.837211942
1524,0.610179978,0.492871058,0.369069702,0.837244792
1525,0.610233204,0.492870762,0.36909795,0.837521464
1526,0.610280664,0.492951639,0.369312358,0.838493905
1527,0.610313047,0.492986368,0.369175817,0.838443016
1528,0.610363387,0.492981995,0.369749431,0.838417941
1529,0.610412814,0.493030949,0.370103022,0.83847084
1530,0.610468031,0.493069544,0.370309877,0.838563973
1531,0.610458015,0.492939123,0.370554421,0.838248694
1532,0.610458163,0.492979545,0.370846155,0.837872209
1533,0.610395874,0.492970661,0.370780598,0.837632735
1534,0.610415147,0.492965416,0.370463144,0.837676081
1535,0.610470169,0.493025005,0.370315575,0.837901618
1536,0.610597901,0.49305614,0.370384604,0.83819222
1537,0.610568874,0.493016485,0.37051702,0.838119819
1538,0.610635771,0.493066524,0.371364147,0.838187225
1539,0.610668984,0.493044264,0.371190783,0.838342743
1540,0.610694502,0.493087601,0.370849446,0.838490152
1541,0.610684399,0.493067277,0.370804523,0.83854779
1542,0.610709546,0.493090273,0.370908641,0.838359382
1543,0.61071415,0.493091612,0.370712749,0.838604016
1544,0.610797949,0.493121759,0.37072798,0.839122285
1545,0.610896396,0.493036513,0.371011258,0.839478765
1546,0.610944298,0.493061882,0.37136831,0.83973371
1547,0.611020965,0.493062093,0.371917714,0.839762797
1548,0.61103119,0.493125532,0.372436436,0.839589258
1549,0.611064203,0.493208929,0.372479939,0.839659702
1550,0.61111402,0.493217666,0.372675841,0.839814412
1551,0.611130092,0.493193527,0.372706186,0.840023631
1552,0.611185406,0.493200368,0.372801244,0.840027803
1553,0.611204645,0.493108652,0.372860246,0.839804608
1554,0.611217778,0.493133933,0.372987123,0.839769547
1555,0.611204072,0.493179715,0.372993712,0.839811481
1556,0.611263637,0.493232996,0.373123511,0.839864851
1557,0.611248219,0.493233602,0.372603331,0.840022819
1558,0.611330322,0.493236067,0.373210142,0.840154669
1559,0.611407561,0.493263656,0.373348504,0.840394542
1560,0.611456259,0.493295747,0.37339203,0.840697681
1561,0.611494909,0.493307484,0.373428109,0.84097164
1562,0.611583959,0.493264216,0.373662209,0.841059798
1563,0.611692262,0.493258586,0.374107607,0.841359273
1564,0.611776629,0.493256073,0.374500629,0.841515324
1565,0.611793391,0.493393316,0.374430318,0.841544061
1566,0.611816049,0.493361043,0.374266103,0.841635092
1567,0.611877043,0.493448828,0.374635627,0.841622349
1568,0.611916157,0.493415065,0.374685289,0.841637644
1569,0.611953834,0.493620672,0.374830678,0.841560807
1570,0.612026981,0.493580198,0.374836742,0.841626861
1571,0.612015018,0.493733941,0.375022017,0.841520338
1572,0.612100793,0.493757761,0.375308111,0.84165303
1573,0.612180389,0.493902867,0.375471916,0.841974047
1574,0.612331802,0.493907921,0.376030779,0.842226152
1575,0.612383069,0.494200733,0.376449247,0.842340667
1576,0.612453257,0.494180899,0.377009143,0.842346878
1577,0.612439058,0.494319301,0.376976845,0.842177786
1578,0.612455151,0.494295003,0.377239454,0.842383467
1579,0.612522738,0.494212668,0.377344724,0.842724945
1580,0.61259005,0.494201177,0.377763353,0.842732962
1581,0.612653018,0.494206627,0.377896535,0.842592955
1582,0.612757513,0.494183949,0.378471188,0.841989382
1583,0.612821674,0.494241045,0.378619782,0.842197949
1584,0.612863761,0.49423464,0.378689858,0.842899579
1585,0.612918852,0.494333534,0.378598908,0.843298201
1586,0.6129524,0.494270723,0.378429008,0.843546287
1587,0.613002321,0.494277203,0.378839346,0.843694868
1588,0.613066545,0.494199596,0.379256704,0.843550919
1589,0.613102273,0.494170201,0.379370373,0.843753285
1590,0.613103678,0.494108721,0.37866837,0.843995355
1591,0.613148854,0.494182799,0.378379411,0.84423302
1592,0.613198889,0.494139343,0.378873898,0.844234663
1593,0.613190176,0.494225833,0.378696325,0.844288743
1594,0.613239533,0.494153876,0.378696796,0.844097789
1595,0.613303218,0.494314289,0.37867995,0.843159483
1596,0.613362766,0.494269171,0.378906779,0.843297734
1597,0.613331919,0.494431268,0.37859597,0.843222111
1598,0.613371678,0.494371469,0.37859934,0.843459899
1599,0.613356314,0.494468086,0.378526158,0.843328083
1600,0.613386187,0.494404809,0.378718611,0.843340955
1601,0.613412121,0.494450097,0.379211873,0.843333516
1602,0.613456685,0.494395753,0.3790183,0.843577643
1603,0.613492689,0.494463543,0.379656414,0.843339768
1604,0.613547013,0.494402912,0.380156356,0.843514845
1605,0.613589871,0.494557704,0.380303282,0.843857098
1606,0.613722583,0.494492592,0.380713991,0.843981842
1607,0.61377498,0.494685679,0.380971837,0.84422015
1608,0.61385641,0.494657954,0.381240891,0.844266117
1609,0.613873348,0.494782544,0.381186048,0.844388146
1610,0.613907434,0.494817683,0.381448708,0.844366115
1611,0.614002122,0.49489698,0.381600018,0.844467215
1612,0.613957333,0.494843357,0.381086665,0.84439811
1613,0.613985614,0.495000841,0.380724965,0.844534747
1614,0.614098966,0.494923564,0.380545055,0.844874602
1615,0.614166433,0.494966549,0.380595155,0.844936234
1616,0.614223202,0.49494363,0.380835572,0.844283997
1617,0.614198072,0.495000644,0.381045931,0.844213017
1618,0.614251339,0.494938626,0.380913633,0.844507874
1619,0.614318818,0.495005207,0.381190238,0.844462231
1620,0.614320048,0.49495032,0.381093482,0.844401945
1621,0.614371883,0.495048114,0.381501846,0.8445862
1622,0.614403896,0.495032721,0.381842661,0.844568704
1623,0.614397528,0.495118711,0.381972732,0.84447799
1624,0.614423987,0.495091834,0.382462121,0.843385881
1625,0.614499949,0.495180368,0.382586724,0.84338478
