Epoch,Cloud,Macro,Small,UAV
1569,0.000307731,0.002031173,0.007009873,0.008349954
1570,0.000307023,0.002025351,0.00702761,0.008363146
1571,0.000307312,0.002029494,0.00704683,0.008332495
1572,0.000306533,0.002028076,0.007069721,0.008329253
1573,0.000306282,0.002029955,0.007089957,0.008315827
1574,0.000305932,0.002027129,0.007110822,0.008308685
1575,0.000305532,0.002021904,0.007133066,0.008319306
1576,0.000305376,0.002016641,0.007154586,0.008289245
1577,0.000305656,0.002017847,0.007177703,0.008375339
1578,0.0003061,0.002014595,0.007200123,0.008352828
1579,0.00030531,0.002013425,0.007221776,0.008305658
1580,0.000305169,0.002012484,0.007243867,0.008324053
1581,0.000304962,0.002011663,0.007266493,0.008320956
1582,0.000304549,0.002017572,0.007289303,0.008357172
1583,0.000303634,0.002018441,0.007311182,0.008335601
1584,0.000303076,0.002020782,0.007332684,0.008332578
1585,0.000303081,0.00202068,0.007354516,0.008333647
1586,0.000303336,0.002022329,0.007377912,0.008327797
1587,0.000303104,0.00202441,0.007400944,0.008327319
1588,0.000303098,0.002032388,0.007423025,0.008322686
1589,0.000302746,0.002035136,0.007446065,0.008316405
1590,0.000302188,0.002041368,0.007468338,0.008308206
1591,0.000302245,0.002035785,0.007491822,0.008302604
1592,0.000301848,0.002033431,0.007515046,0.008292102
1593,0.000302114,0.002032901,0.007538597,0.00828763
1594,0.000302569,0.0020263,0.007562577,0.008270048
1595,0.000302272,0.00202618,0.007586863,0.008283815
1596,0.000301727,0.002035156,0.007611199,0.008272079
1597,0.000301342,0.002034058,0.007636465,0.008283223
1598,0.000300939,0.002043194,0.007662583,0.008270763
1599,0.000300019,0.002044233,0.007687831,0.008298443
1600,0.000299518,0.002035894,0.007712535,0.008302305
1601,0.000299605,0.002030728,0.007737979,0.008273151
1602,0.000299031,0.002027823,0.007762599,0.008268799
1603,0.000298957,0.002025933,0.00778729,0.0082523
1604,0.00029953,0.002020887,0.007812084,0.008235855
1605,0.000299762,0.002021248,0.007837763,0.008221227
1606,0.000299209,0.002020185,0.007864188,0.008207577
1607,0.000299209,0.002023097,0.007891384,0.00810548
1608,0.00029909,0.002024463,0.007918135,0.008103979
1609,0.000298595,0.002031926,0.007944614,0.008081396
1610,0.000298873,0.002031187,0.007970333,0.008082979
1611,0.000299194,0.002030527,0.007996673,0.008071004
1612,0.00029969,0.00202424,0.008023447,0.008065849
1613,0.000300087,0.002020701,0.008049923,0.008057698
1614,0.000299554,0.002028043,0.008077818,0.008058129
1615,0.000299716,0.002016298,0.008104108,0.008056446
1616,0.000299915,0.00201019,0.008130602,0.008017294
1617,0.000299862,0.002010887,0.008157938,0.008034158
1618,0.000299708,0.00200972,0.008186458,0.008026094
1619,0.000299672,0.002009148,0.008212642,0.008031911
1620,0.00029903,0.002009584,0.008239586,0.00802237
1621,0.000298778,0.002009422,0.008268042,0.007990094
1622,0.0002991,0.002009691,0.008295362,0.007985723
1623,0.000298941,0.002011929,0.008324585,0.00796635
1624,0.000298764,0.002008672,0.008352077,0.007957652
1625,0.000299336,0.002011084,0.008380922,0.007949604
1626,0.000299392,0.002005798,0.008409149,0.007995121
1627,0.000299125,0.002003507,0.008437864,0.008009563
1628,0.000299857,0.002003132,0.008465745,0.008015384
1629,0.00029938,0.002004827,0.008493391,0.008009335
1630,0.000299954,0.002002352,0.008522712,0.008010359
1631,0.00030018,0.001999655,0.008551322,0.008005975
1632,0.000300622,0.001998592,0.008579808,0.007998855
1633,0.000300873,0.002001343,0.008608309,0.007994605
1634,0.000300103,0.002002034,0.008636975,0.008009225
1635,0.000300681,0.001999961,0.008667323,0.008005698
1636,0.000300454,0.001999678,0.008696334,0.008018364
1637,0.000300643,0.00200255,0.008725723,0.008001512
1638,0.000300677,0.002005961,0.008756866,0.008008635
1639,0.000299981,0.002006916,0.008786584,0.008061983
1640,0.000299456,0.002008574,0.008816707,0.008047603
1641,0.000299803,0.002008264,0.008847204,0.008038944
1642,0.000299751,0.002006031,0.008877405,0.008099257
1643,0.000299553,0.002003155,0.008907484,0.00809825
1644,0.000299048,0.002000397,0.008938967,0.008092428
1645,0.000299263,0.001999897,0.00896996,0.008110008
1646,0.000299215,0.001994808,0.009000471,0.008111838
1647,0.000299244,0.001994757,0.009030624,0.008107513
1648,0.000299538,0.001991833,0.009061048,0.008135346
1649,0.000299046,0.001990133,0.009091691,0.008151172
1650,0.000298866,0.001991449,0.009121735,0.00815837
1651,0.000299184,0.00198851,0.009154067,0.008168927
1652,0.000298897,0.001989527,0.00918584,0.008170498
1653,0.000299106,0.001991547,0.009218025,0.00815624
1654,0.000298732,0.001992724,0.009249076,0.008175579
1655,0.000299348,0.001992818,0.009280863,0.00818047
1656,0.000299507,0.001993158,0.009312932,0.008177722
1657,0.000299573,0.001994234,0.009345338,0.008147877
1658,0.000299444,0.001991148,0.009377691,0.00818577
1659,0.000299194,0.001989567,0.009409502,0.008204476
1660,0.000299406,0.001986298,0.009442958,0.008200868
1661,0.000299015,0.001979517,0.009476303,0.008214651
1662,0.000299069,0.001972134,0.009492649,0.00834389
1663,0.000298977,0.001966004,0.009510656,0.0083288
1664,0.000298849,0.001962365,0.009528198,0.008327009
1665,0.000299043,0.001962962,0.009546536,0.008349991
1666,0.000298317,0.001957364,0.009562378,0.008406256
1667,0.000297937,0.001948084,0.009579607,0.008391131
1668,0.000297664,0.00194205,0.009596188,0.00835043
1669,0.000297776,0.001937239,0.009612299,0.008344965
1670,0.000297371,0.001938586,0.009626597,0.008397738
1671,0.000297192,0.001940818,0.009642336,0.008406315
1672,0.000297032,0.001942799,0.009659143,0.00841864
1673,0.00029658,0.001943626,0.009677195,0.0084887
1674,0.00029605,0.001937194,0.009692502,0.00851659
1675,0.000295875,0.001929293,0.009707671,0.008519327
1676,0.000295763,0.001938164,0.009724906,0.008530884
1677,0.000296025,0.00193492,0.009740665,0.008515067
1678,0.000295717,0.001927839,0.009755601,0.008510213
1679,0.000295501,0.001923677,0.009771208,0.008526922
1680,0.000295266,0.001922671,0.009786834,0.008528661
1681,0.000295228,0.001924153,0.009802688,0.008500549
1682,0.00029543,0.001919901,0.009818367,0.008541248
1683,0.000295273,0.001920696,0.009832338,0.00854037
1684,0.000294707,0.001923797,0.00984561,0.008476637
1685,0.00029535,0.001921463,0.009860216,0.00847566
1686,0.000295092,0.001914644,0.009874461,0.008434794
1687,0.000295243,0.001913535,0.009889209,0.008433096
1688,0.000294788,0.001912721,0.009904901,0.008442134
1689,0.000293983,0.001915111,0.009897999,0.008457319
1690,0.000293303,0.001909664,0.009887843,0.008461787
1691,0.000293509,0.001901165,0.009878182,0.008457422
1692,0.000293581,0.001902309,0.009868822,0.008456048
1693,0.000293224,0.001904489,0.009858938,0.00849838
1694,0.000293343,0.0019081,0.009848886,0.008517346
1695,0.000292643,0.001897981,0.009838088,0.008480294
1696,0.000292822,0.001894195,0.009827952,0.008487569
1697,0.000292569,0.001882192,0.009817235,0.008487091
1698,0.000293007,0.00188476,0.009806076,0.008504731
1699,0.000293305,0.001886564,0.009795021,0.008460431
1700,0.000292995,0.001885965,0.009782034,0.008466506
1701,0.000292825,0.00188948,0.009768012,0.00836082
1702,0.000292293,0.001885271,0.009754198,0.008357134
1703,0.000291794,0.001879393,0.009742981,0.008351083
1704,0.000291842,0.001880843,0.009729912,0.008344468
1705,0.000292031,0.001879181,0.00971808,0.008338713
1706,0.000291593,0.001878563,0.009704063,0.008392371
1707,0.000292136,0.001878719,0.0096892,0.008367609
1708,0.000292386,0.001878113,0.009675592,0.008360614
1709,0.000292717,0.001878102,0.009661935,0.008379561
1710,0.00029225,0.001874529,0.009647296,0.008380796
1711,0.000292074,0.001872659,0.00963226,0.008374713
1712,0.000291623,0.001861771,0.009615854,0.008381336
1713,0.000291605,0.001859252,0.009600753,0.008381009
1714,0.000291039,0.001858514,0.00958462,0.008384751
1715,0.000291102,0.001855306,0.009568156,0.008394603
1716,0.000290999,0.001856874,0.009551787,0.008415853
1717,0.000290903,0.001856077,0.009535272,0.008410987
1718,0.000291065,0.001851144,0.00951861,0.008419312
1719,0.000291159,0.001845161,0.009500451,0.00839399
1720,0.00029149,0.001841778,0.00948305,0.008382278
1721,0.000291384,0.001837211,0.009465651,0.008441965
1722,0.000291176,0.001838141,0.009446554,0.00840637
1723,0.00029136,0.001838954,0.009427838,0.00834262
1724,0.000291632,0.001840005,0.009410421,0.008381685
1725,0.00029224,0.001840214,0.009391156,0.008368057
1726,0.000292033,0.001841144,0.00937074,0.008366335
1727,0.000291733,0.001837442,0.009352171,0.008365939
1728,0.000291515,0.001837497,0.009331746,0.008383657
1729,0.00029113,0.001833006,0.00931158,0.008372652
1730,0.000290792,0.001829459,0.009290383,0.008363304
1731,0.000290523,0.001829068,0.009267695,0.008357907
1732,0.000290405,0.001831847,0.009246756,0.00834615
1733,0.000290228,0.00182243,0.009226075,0.008341941
1734,0.000289756,0.001815949,0.009204929,0.008342455
1735,0.000289951,0.001812758,0.009182721,0.008348887
1736,0.000290431,0.001811104,0.009159175,0.008357408
1737,0.000290042,0.001812191,0.009134678,0.008367181
1738,0.000289356,0.001800076,0.009112814,0.008369845
1739,0.000288908,0.001798086,0.009086501,0.008367686
1740,0.000288263,0.00179947,0.009063912,0.008381853
1741,0.000287948,0.001793459,0.009039126,0.008373533
1742,0.000287695,0.001793224,0.009015778,0.008362221
1743,0.000287373,0.001789808,0.008990374,0.008440222
1744,0.000287101,0.001784857,0.008966512,0.008441985
1745,0.000286709,0.001782296,0.008942107,0.008472389
1746,0.000286203,0.001779707,0.008916739,0.008482657
1747,0.000286284,0.001786014,0.008890412,0.008473427
1748,0.0002861,0.001778528,0.008865794,0.008462101
1749,0.000285585,0.001777546,0.008840461,0.008460871
1750,0.000284715,0.001777049,0.008814016,0.008490487
1751,0.000284102,0.001773816,0.008785405,0.008514369
1752,0.000283516,0.001772987,0.008759199,0.008549191
1753,0.00028302,0.001772675,0.008731118,0.008559533
1754,0.000282867,0.001776072,0.00870322,0.008565221
1755,0.000282947,0.001772314,0.008675836,0.008562407
1756,0.000282519,0.001771733,0.008646921,0.008552693
1757,0.000282737,0.001765971,0.008617862,0.008606661
1758,0.000282439,0.001757937,0.00858911,0.00857186
1759,0.00028281,0.001748811,0.008560093,0.008542396
1760,0.000282564,0.00175407,0.008531275,0.008500094
1761,0.000282365,0.001760933,0.00850175,0.008583062
1762,0.000282423,0.001755988,0.008470751,0.008591435
1763,0.000282755,0.001760918,0.008438895,0.008572114
1764,0.000282898,0.001757087,0.008408737,0.008553984
1765,0.00028253,0.001759315,0.008376795,0.008546976
1766,0.000282844,0.001760828,0.00834495,0.008533708
1767,0.0002828,0.00175585,0.008312795,0.008525942
1768,0.000282356,0.001754696,0.008279295,0.008519326
1769,0.000281942,0.001760188,0.008247116,0.008542693
1770,0.000282036,0.00176348,0.008213695,0.008454714
1771,0.000281908,0.00175962,0.008179783,0.008450734
1772,0.000282081,0.001758992,0.008148094,0.008444657
1773,0.000282121,0.001763832,0.008113483,0.008434263
1774,0.000282121,0.001765358,0.008078463,0.008379624
1775,0.000282384,0.001762322,0.008044004,0.008386196
1776,0.000282523,0.001764062,0.008009044,0.008391928
1777,0.00028286,0.00177122,0.007973617,0.008368922
1778,0.00028274,0.001768528,0.007937883,0.008358874
1779,0.000282417,0.0017663,0.007902478,0.008326078
1780,0.000282387,0.001768457,0.007865633,0.008321258
1781,0.000282627,0.001774001,0.007830166,0.008267988
1782,0.00028271,0.001774774,0.007793648,0.008266151
1783,0.000281847,0.001772649,0.007758649,0.008253335
1784,0.000281731,0.001774988,0.007721813,0.008217626
1785,0.000282405,0.001774799,0.007685346,0.008241949
1786,0.000282093,0.001774538,0.00764896,0.008241026
1787,0.000282214,0.001770274,0.007610009,0.008222234
1788,0.00028188,0.001771571,0.007569738,0.008212793
1789,0.000281763,0.001763081,0.007530459,0.008192459
1790,0.000280977,0.001763167,0.007491032,0.008185004
1791,0.000280793,0.001765312,0.007451485,0.008179422
1792,0.000280728,0.001763464,0.007411043,0.008195752
1793,0.000280313,0.001760611,0.007370343,0.008224549
1794,0.000280952,0.001764877,0.007331031,0.008198769
1795,0.000280437,0.001762997,0.007289254,0.008199038
1796,0.000280625,0.001763471,0.007248615,0.008197915
1797,0.000280393,0.001758969,0.007207141,0.008187704
1798,0.000279786,0.001755414,0.007163993,0.008195995
1799,0.000279285,0.001753153,0.007123309,0.008166447
1800,0.000278491,0.001751873,0.007081728,0.008147302
1801,0.000278021,0.001744047,0.007039091,0.008106118
1802,0.000277524,0.001743451,0.006996937,0.008075452
1803,0.000278091,0.001745591,0.006954942,0.008084149
1804,0.000278027,0.001744862,0.006912924,0.008093005
1805,0.000277802,0.001743972,0.00686974,0.008093499
1806,0.000277589,0.00174211,0.006826434,0.008062518
1807,0.000277173,0.001739517,0.00678382,0.008032842
1808,0.000277592,0.001739477,0.006739022,0.008040854
1809,0.000277041,0.001739082,0.006694144,0.00803207
1810,0.000276724,0.001739689,0.006650611,0.008050954
1811,0.000276334,0.001740795,0.006605652,0.00807185
1812,0.000276485,0.001745205,0.006561447,0.00807119
1813,0.00027592,0.001744009,0.006516872,0.008046212
1814,0.000276083,0.001739603,0.006469447,0.008046111
1815,0.000276051,0.001746016,0.0064222,0.008061567
1816,0.000275873,0.001743625,0.006374542,0.008060642
1817,0.000275902,0.001739447,0.006326686,0.008096675
1818,0.000275,0.00173718,0.006279311,0.008109818
1819,0.000275197,0.001734507,0.006230084,0.008107853
1820,0.000275346,0.001739192,0.006183548,0.008100878
1821,0.000274805,0.001729311,0.006134851,0.008104702
1822,0.000275616,0.001722834,0.006087148,0.008081049
1823,0.000275595,0.001721566,0.006037648,0.00810931
1824,0.000274783,0.001717741,0.00602565,0.008129292
1825,0.000275038,0.001718814,0.006014023,0.00812165
1826,0.000274241,0.001725206,0.006001416,0.008155569
1827,0.000274191,0.001734041,0.005989726,0.008181948
1828,0.000274582,0.001739134,0.005978034,0.008180055
1829,0.000274181,0.001737155,0.005976342,0.008160151
1830,0.000273818,0.001733666,0.005975037,0.008155987
1831,0.000273959,0.001739887,0.005974777,0.008173074
1832,0.000273772,0.001735413,0.005975485,0.008172184
1833,0.000273023,0.001734977,0.005975886,0.008168209
1834,0.000272281,0.00173676,0.00597794,0.00815612
1835,0.000272076,0.001738713,0.005978765,0.008153672
1836,0.00027219,0.001734915,0.005980669,0.008172762
1837,0.000272178,0.001743057,0.005982075,0.008153867
1838,0.00027263,0.001742172,0.005986095,0.008152287
1839,0.000272042,0.001743777,0.005989623,0.008155095
1840,0.00027216,0.001743535,0.005991748,0.008104553
1841,0.000271896,0.001745559,0.005996685,0.008095989
1842,0.000271771,0.001736688,0.006002275,0.008081493
1843,0.000271738,0.001736727,0.00600708,0.008051236
1844,0.000271645,0.001732642,0.006012888,0.008070279
1845,0.000271635,0.001733295,0.006019047,0.008090011
1846,0.000271185,0.001734742,0.006026049,0.008101261
1847,0.000271085,0.001732945,0.006032007,0.008100831
1848,0.00027114,0.001737578,0.006038591,0.008098637
1849,0.000271129,0.001738109,0.006046362,0.008168927
1850,0.000270996,0.001739131,0.006055287,0.008157602
1851,0.000271117,0.001739144,0.006061951,0.008152656
1852,0.000270898,0.001738964,0.00607036,0.008155011
1853,0.000271194,0.001748547,0.006079459,0.008131166
1854,0.000271233,0.001747571,0.006089678,0.008071753
1855,0.000271446,0.001743308,0.006098152,0.008068061
1856,0.000271422,0.001740684,0.006107715,0.008050734
1857,0.000271267,0.001753903,0.006117942,0.008062787
1858,0.000271409,0.001763622,0.006128588,0.008028441
1859,0.000271353,0.001761073,0.006138959,0.008025988
1860,0.000270837,0.001757575,0.00615125,0.008033545
1861,0.000270511,0.001771673,0.006165726,0.008056094
1862,0.000270011,0.001771463,0.006179626,0.008045426
1863,0.00026999,0.001771238,0.006193101,0.008027736
1864,0.000269793,0.001769176,0.006206307,0.008017081
1865,0.000269483,0.001770131,0.006219674,0.008014707
1866,0.000269475,0.001770176,0.00623454,0.008030918
1867,0.000269696,0.001778802,0.006250569,0.008031089
1868,0.000270326,0.001778182,0.006268364,0.008048203
1869,0.0002702,0.001780223,0.00628499,0.008058177
1870,0.000270121,0.001783491,0.006302821,0.008057464
1871,0.000270054,0.001781967,0.006319487,0.008051313
1872,0.000269748,0.001795111,0.006336999,0.008069933
1873,0.000269915,0.001803322,0.006355588,0.008061874
1874,0.000269833,0.001812936,0.006372302,0.008057021
1875,0.000269478,0.001815759,0.006390806,0.008020711
1876,0.000269743,0.001826192,0.006411456,0.008033498
1877,0.000268872,0.001826154,0.006430553,0.008032264
1878,0.000268361,0.001826441,0.006451375,0.008053749
1879,0.000268401,0.001822278,0.006470824,0.008060691
1880,0.000267876,0.001819938,0.006490762,0.008068916
1881,0.000267768,0.001822086,0.006511532,0.008103642
1882,0.000268187,0.001821772,0.006533972,0.008111811
1883,0.000268121,0.001819756,0.006555684,0.008101222
1884,0.000268222,0.001820388,0.006577466,0.008100967
1885,0.000267571,0.001823789,0.006601556,0.008111565
1886,0.000267425,0.001825299,0.006624072,0.00810612
1887,0.000267309,0.001826009,0.006646915,0.008142923
1888,0.000267518,0.001822465,0.006670807,0.008144667
1889,0.000267836,0.001821899,0.006695821,0.008147769
1890,0.000267806,0.001821394,0.006720332,0.008135929
1891,0.000267873,0.00182258,0.006743802,0.008141848
1892,0.000267547,0.001822196,0.006769045,0.008162799
1893,0.000267505,0.001820332,0.006796309,0.008155768
1894,0.000267254,0.001819168,0.006824508,0.008139705
1895,0.000266769,0.001824745,0.006851212,0.008142803
1896,0.000267129,0.001830995,0.006878459,0.008142394
1897,0.000267029,0.001832598,0.006907374,0.008181793
1898,0.000267026,0.001834611,0.006934507,0.008178404
1899,0.000267452,0.001841759,0.006962181,0.008157284
1900,0.000267701,0.001854185,0.006989979,0.008162148
1901,0.000267514,0.001852573,0.007020281,0.008160444
1902,0.000267176,0.001858997,0.007051188,0.008158878
1903,0.000266862,0.001860684,0.007081749,0.008158088
1904,0.000266897,0.001861686,0.0071139,0.008183498
1905,0.000266819,0.001860755,0.007144787,0.008198929
1906,0.000266393,0.00186263,0.007176737,0.008206962
1907,0.000266709,0.001868455,0.007208938,0.008183744
1908,0.000266935,0.001867807,0.007242166,0.008222504
1909,0.000266995,0.001866721,0.007274743,0.008246573
1910,0.000267102,0.001867685,0.007307804,0.008232357
1911,0.000267025,0.001871815,0.007340645,0.008227579
1912,0.000267274,0.001864294,0.007375044,0.008242228
1913,0.000266666,0.001868561,0.00740862,0.008270632
1914,0.000266427,0.001867508,0.007442249,0.008258819
1915,0.000266641,0.001870949,0.007475554,0.008257293
1916,0.000267001,0.001871034,0.007510711,0.008261339
1917,0.000267648,0.001877361,0.007545106,0.008247434
1918,0.000268062,0.001876393,0.007580084,0.008290327
1919,0.000268131,0.00188418,0.007615088,0.00832556
1920,0.000267954,0.001884121,0.007650484,0.008327088
1921,0.000267655,0.001888232,0.007684966,0.008339059
1922,0.000267936,0.001890256,0.007720466,0.008341318
1923,0.000267819,0.001891113,0.007756019,0.008325868
1924,0.00026778,0.001891665,0.007793927,0.008320158
1925,0.000267667,0.001886786,0.007831544,0.008307643
1926,0.000267299,0.001885907,0.007868821,0.008303454
1927,0.000267368,0.001886624,0.007907668,0.008323105
1928,0.000266674,0.001891037,0.00794598,0.00829651
1929,0.000266685,0.001896033,0.007982839,0.008270067
1930,0.000266828,0.001909046,0.008019983,0.008233025
1931,0.000267292,0.001906303,0.008058378,0.008228585
1932,0.000266986,0.001912629,0.008096789,0.008179849
1933,0.000266361,0.001916638,0.008135629,0.008184295
1934,0.000266082,0.001918732,0.008174038,0.008144523
1935,0.000265468,0.001929461,0.008214414,0.008099408
1936,0.000265227,0.001926135,0.008253611,0.008089674
1937,0.000265348,0.001925174,0.008294006,0.008097782
1938,0.000264964,0.00192689,0.008334866,0.008085022
1939,0.000265038,0.001923151,0.008374637,0.008127247
1940,0.00026469,0.001926366,0.008415403,0.008131582
1941,0.000264582,0.001925419,0.008457072,0.008135392
1942,0.00026435,0.001924278,0.008498901,0.008153558
1943,0.000264517,0.001927742,0.008540519,0.008173543
1944,0.000264929,0.001935962,0.008582182,0.008165028
1945,0.000264918,0.001946945,0.008623855,0.008145051
1946,0.000265234,0.001946043,0.008666544,0.008139188
1947,0.000265838,0.001947593,0.008709037,0.008109065
1948,0.00026628,0.001949024,0.008722023,0.008116591
1949,0.000266542,0.001952871,0.008734492,0.00815159
1950,0.0002669,0.001967054,0.008746259,0.008132004
1951,0.000267121,0.001967175,0.008758656,0.008091718
1952,0.000267266,0.001973488,0.008772239,0.008078055
1953,0.000267844,0.001975179,0.008784173,0.008082391
1954,0.000268233,0.001973136,0.008795874,0.008089437
1955,0.000268631,0.001967158,0.0088077,0.008095757
1956,0.000268903,0.001961928,0.00881941,0.008112626
1957,0.000268612,0.001953743,0.008830761,0.008109937
1958,0.000268326,0.001960645,0.008842757,0.008151486
1959,0.000268707,0.001960068,0.00885441,0.008144385
1960,0.000268397,0.001960682,0.008866486,0.008152612
1961,0.000268,0.001972606,0.008878051,0.00811838
1962,0.00026831,0.001973166,0.008889213,0.008109089
1963,0.000268042,0.001970483,0.008898764,0.00810239
1964,0.000268111,0.001971894,0.008909668,0.007941552
1965,0.000267963,0.001976679,0.008919889,0.007953458
1966,0.000268046,0.001975849,0.008931094,0.007961215
1967,0.000267888,0.001980244,0.008941508,0.007966983
1968,0.000267685,0.001982154,0.008951248,0.007930702
1969,0.000267131,0.001981126,0.008961,0.007925046
1970,0.000266958,0.001975853,0.008970195,0.007901299
1971,0.000266599,0.001976378,0.008979676,0.007875962
1972,0.000266786,0.001976329,0.008989582,0.007849277
1973,0.000266799,0.00198266,0.008999914,0.007871391
1974,0.000267026,0.001987124,0.009009687,0.007870466
1975,0.000267058,0.001983067,0.009019516,0.007867531
1976,0.000266719,0.001993547,0.009029263,0.007880757
1977,0.000266285,0.001997942,0.009038094,0.007866145
1978,0.000266757,0.001990191,0.009047942,0.007870581
1979,0.000266698,0.001997678,0.009055846,0.00786522
1980,0.000266549,0.001997456,0.009064573,0.007890811
1981,0.000266483,0.002008717,0.009072749,0.007884305
1982,0.000266259,0.00200778,0.00907986,0.007879092
1983,0.000266065,0.002018557,0.009089182,0.007898746
1984,0.000266841,0.002021794,0.009096009,0.007869516
1985,0.000266656,0.002030794,0.009104442,0.007866347
1986,0.000266919,0.002029792,0.009113452,0.007874734
1987,0.000266844,0.002024454,0.009121037,0.007859673
1988,0.000266527,0.002027903,0.009128549,0.007843375
1989,0.000266719,0.002033453,0.009134774,0.007817604
1990,0.000266128,0.002040236,0.009141921,0.007811052
1991,0.000265993,0.00205604,0.009150035,0.007814236
1992,0.000266449,0.002058312,0.009156742,0.00784455
1993,0.000266403,0.002055851,0.009163026,0.007835677
1994,0.000266408,0.002055263,0.009168309,0.007835109
1995,0.000266973,0.002054209,0.009175783,0.007829173
1996,0.000267033,0.002044033,0.00918256,0.007826071
1997,0.000267386,0.002049765,0.009188744,0.007832567
1998,0.000266429,0.002049078,0.009195666,0.007835222
1999,0.000266903,0.002043444,0.00920144,0.007847045
2000,0.000266547,0.002045324,0.009207196,0.007838757
2001,0.000266924,0.002036339,0.009214409,0.007836657
2002,0.000267083,0.002041559,0.009219536,0.007844439
2003,0.000266824,0.002040595,0.009225298,0.007862537
2004,0.000267001,0.002039784,0.009230885,0.007839636
2005,0.000267079,0.002045737,0.009236254,0.007830549
2006,0.000266988,0.00204749,0.00924143,0.007809234
2007,0.000266757,0.002052624,0.009245627,0.007796174
2008,0.000266889,0.002051741,0.009250448,0.007805255
2009,0.000267071,0.002059743,0.009255069,0.007788164
2010,0.000267644,0.002065513,0.009259278,0.00776502
2011,0.000267551,0.002069537,0.009263248,0.007755842
2012,0.000267967,0.002073882,0.009266974,0.007763084
2013,0.000268063,0.002079087,0.009270692,0.007759328
2014,0.00026786,0.002086233,0.009275067,0.007755609
2015,0.000268349,0.002085556,0.009279068,0.007721123
2016,0.000268543,0.002085743,0.009283981,0.007717377
2017,0.000268763,0.002089537,0.009288083,0.007722892
2018,0.000268754,0.002089559,0.009291279,0.007712439
2019,0.000268277,0.002087057,0.009294381,0.00770949
2020,0.000268637,0.002081592,0.009283738,0.00769562
2021,0.000268759,0.002090446,0.009272231,0.007703087
2022,0.000268495,0.002094935,0.00925953,0.007691206
2023,0.000268326,0.002091915,0.009248707,0.007690091
2024,0.000268364,0.002102058,0.009236337,0.007651348
2025,0.000268421,0.002099447,0.009224386,0.007657071
2026,0.000268438,0.002108922,0.009211647,0.007642755
2027,0.000267683,0.002108985,0.00919667,0.007661355
2028,0.000268161,0.002111935,0.009183544,0.007660948
2029,0.00026748,0.002108282,0.009168639,0.007664555
2030,0.00026713,0.00210971,0.009155549,0.007658001
2031,0.000266815,0.002107818,0.009141689,0.007657676
2032,0.000266192,0.002105015,0.009127302,0.007660817
2033,0.000266402,0.002100729,0.009112133,0.007663247
2034,0.000265648,0.002097635,0.00909726,0.007683582
2035,0.000265701,0.002102757,0.00908172,0.007672359
2036,0.000265459,0.002106085,0.009066001,0.007678373
2037,0.00026521,0.002119825,0.009051442,0.007653974
2038,0.000265007,0.002115947,0.009037194,0.007655316
2039,0.000264598,0.002122247,0.009019042,0.007654827
2040,0.000264463,0.002118469,0.009002368,0.007670636
2041,0.000264102,0.002122334,0.00898603,0.0077096
2042,0.00026413,0.0021253,0.008970069,0.007728458
2043,0.000264582,0.002127401,0.008953115,0.007726576
2044,0.000264373,0.002124604,0.008937494,0.007750901
2045,0.000264311,0.002127955,0.008920608,0.007779212
2046,0.000264168,0.00214067,0.008901767,0.007788613
2047,0.000264567,0.002140446,0.008883937,0.007808389
2048,0.000264137,0.00214705,0.008866691,0.007805053
2049,0.000264275,0.002153426,0.008849127,0.007795652
2050,0.000264086,0.002147921,0.008830281,0.0077908
2051,0.000264179,0.00214578,0.008812481,0.007874038
2052,0.000264686,0.002150476,0.008794341,0.00790241
2053,0.00026478,0.002158575,0.008776384,0.007932291
2054,0.000264632,0.002164748,0.008758386,0.007939242
2055,0.00026504,0.002163816,0.008738377,0.007941275
2056,0.00026475,0.002161555,0.008719395,0.007942171
2057,0.000265334,0.002161339,0.008700403,0.007971717
2058,0.00026548,0.002158982,0.008681458,0.007972484
2059,0.000265725,0.002167237,0.008661533,0.007982681
2060,0.000265896,0.002168386,0.008641893,0.007990386
2061,0.000265865,0.002168156,0.008621983,0.00799563
2062,0.000266361,0.002170255,0.008602039,0.008004233
2063,0.000266553,0.002170638,0.008582284,0.007968427
2064,0.000266211,0.002171162,0.008562476,0.00799162
2065,0.000266555,0.002174402,0.00854335,0.007988682
2066,0.000266354,0.002173834,0.008523288,0.008017847
2067,0.000265784,0.002177391,0.008501377,0.00799903
2068,0.000265564,0.002175525,0.008481534,0.008002145
2069,0.000265557,0.00216749,0.008460753,0.008029045
2070,0.000265213,0.002168109,0.008439628,0.008012973
2071,0.000265068,0.00216449,0.008417815,0.00798151
2072,0.000265504,0.002173427,0.008394924,0.007986658
2073,0.000265435,0.002173269,0.008373875,0.008000777
2074,0.00026539,0.00217856,0.008353009,0.00799705
2075,0.000264956,0.002177788,0.008330765,0.007996256
2076,0.000264976,0.002182862,0.008308941,0.007991999
2077,0.000265042,0.002177291,0.008285824,0.007902651
2078,0.000265319,0.002180202,0.008263404,0.00789923
2079,0.000265215,0.002180862,0.008241751,0.007915925
2080,0.000265384,0.002182497,0.00821966,0.007962049
2081,0.000265335,0.00217825,0.008197034,0.007974648
2082,0.00026528,0.002176066,0.008174224,0.007943528
2083,0.000265693,0.002170235,0.008152345,0.00794556
2084,0.000265835,0.002168571,0.008130843,0.007948053
2085,0.000265811,0.002175966,0.008109011,0.00796392
